pKa	Source	ROMol	ISO_SMI	marvin_pKa
5.26	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d992030>	c1ccncc1	
10.56	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e06dee0>	CN(C)C1CC(C)(C)NC(C)(C)C1	
5.5	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd744a0>	Cc1cc(O)n(-c2nc(O)c(C)c(C)[nH+]2)n1	
7.63	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e60a1f0>	NC(=O)CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1	
10.7	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8ae1f0>	C=CCN(C1=NCCN1)c1c(Br)cccc1Br	
6.6	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e105070>	Oc1c(Br)cccc1Br	
7.34	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e67f1b0>	COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2[nH+]c2ccccc12.CS(=O)(=O)[O-]	
4.42	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4aab20>	CC(C)c1ccccc1N	
4.83	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e565cb0>	Cc1cc(N)ccc1C(=O)O	
7.7	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d81f8b0>	CC(C)[NH2+]CCN	
6.37	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8c2f80>	Cc1nc2ccccc2n1C1CC2CCC(C1)N2CC(=O)C1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1	
8.3	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6da7c270>	CN1C[C@@H](CO)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21	
9.7	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7c4f20>	Cc1nc2nc([O-])[nH]c(=O)c2[nH]1	
7.72	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dba7140>	O=C([O-])c1cccc2cc3ccccc3nc12	
10.37	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e59fd80>	CC(=O)c1ccccc1O	
10.16	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d8619a0>	CCNCC(=O)[O-]	
7.9	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5647b0>	CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1	
10.55	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e23d5b0>	O=S(=O)([O-])c1c(O)ccc2[nH]ncc12	
9.91	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e104ac0>	C=Cc1ccc(O)cc1	
4.89	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5acf20>	Cc1oc2ccccc2c(=O)c1C(=O)c1cc(I)c(O)c(I)c1	
2.1	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dea5a10>	C=C(C)[C@H]1C[NH2+][C@H](C(=O)O)[C@H]1CC(=O)O	
4.02	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea37760>	CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1	
4.88	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e59f6f0>	C[C@@H]1CCC[C@H](C(=O)O)C1	
7.43	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8afd80>	COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12	
9.83	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e1e12a0>	CN(C)CCCN(C)C(=O)/C=N/[O-]	
2.71	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dfd46d0>	Cc1cccc(Br)c1C(=O)O	
9.66	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e0fab20>	NC1CCCc2ccccc21	
9.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea723b0>	CC(CN1c2ccccc2Sc2ccccc21)N(C)C	
5.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e837c30>	CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1	
2.98	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e879b60>	C[C@@H](CO)N1C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)[C@@H]1C	
5.6	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4267a0>	CNC(=O)c1cc2c(nc(C)n2C)c2c1CC[C@@H](c1ccc(Cl)cc1C)O2	
11.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8adfc0>	Brc1cccc(Br)c1N(CC1CCCCC1)C1=NCCN1	
4.39	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dc4bf40>	c1ccc2nc3ccc4ccccc4c3cc2c1	
8.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e9fed50>	CN1CCCCC1	
9.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e638820>	COCCOc1ccn2c(-c3ccc4cccc(OC5CCNCC5)c4n3)cnc2c1	
3.6	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5df680>	Cc1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2Cl)c(C)c1	
12.0	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5c8200>	Nc1nc2nc[n-]c2c(N)[n+]1[O-]	
4.99	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e438cf0>	O=C(O)C1CCCC1	
10.9	Vertex	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea018c0>	CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	
11.99	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e0fa2d0>	[O-]c1nncc2ccccc12	
7.75	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4aa340>	C[n+]1ccccc1/C=N/O	
8.25	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8f3920>	CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1	
1.95	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e1540b0>	CSc1nccc(C)n1	
7.34	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d81f990>	C[N+](C)(C)CCN	
7.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e64fd80>	CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O	
4.19	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d948900>	O/C(=C/c1cc[nH+]cc1)c1ccccc1	
7.39	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dc48270>	O=c1cc(-c2ccccc2)oc2cc(O)ccc12	
11.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8377d0>	c1ccc([C@H]([C@@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1	
5.05	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e835a10>	Cl.NS(=O)(=O)c1cc2cc(CN3CCSCC3)sc2s1	
6.48	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea7f220>	CCNC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1	
10.84	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8f20a0>	CCN(CC)CCOc1ccc(C(=O)N2C/C(=C\c3ccc(Cl)cc3)C(=O)/C(=C/c3ccc(Cl)cc3)C2)cc1.Cl	
3.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e73b680>	O=C(Nc1ccc(-c2ccccc2)cc1)C1=C(O)C(CCc2ccccc2)NC1=O	
12.5	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e43a8f0>	Cn1ccc(=N)cc1	
6.32	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dcd18c0>	O=C([O-])C(NCC[NH2+]C(C(=O)[O-])c1ccccc1O)c1ccccc1O	
5.8	Novartis	<rdkit.Chem.rdchem.Mol object at 0x7efb6e527ca0>	O=C(Nc1nnc(-c2ccc(F)cc2)o1)c1ccc(Cl)s1	7.87
10.49	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5c98c0>	Cc1cccc2c1C(=O)NC2=O	
6.99	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6ac5f0>	Cc1c(NC2CC2)nc(C2CC2)nc1N1CCSCC1	
8.66	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6afd10>	Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCCN1CCc2ccccc2C1	
4.6	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e0b0ac0>	COCCCCNc1ccccc1	
3.8	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd74cf0>	Cc1ccc(N)cc1-c1cc([NH3+])ccc1C	
3.7	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6de59850>	O=Cc1cccnc1C(=O)O	
6.9	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e623a00>	Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2F)n1C(C)C	
4.2	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d81e420>	C#CCCC(=O)O	
8.57	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6db19230>	CC1=C(CC(C)NCC(O)c2ccc(Br)cc2)CCC1(C)C	
2.55	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e551380>	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1	
9.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5654d0>	CN(C)CCC1(Cc2ccc(C(C)(C)C)cc2)COC1	
6.91	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e0254d0>	CCCCN(CC1CO1)CC1CO1	
5.81	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dee4740>	N#Cc1ccc2c(c1)C([P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-2	
8.5	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6c1a80>	COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccccc2)c1OC	
4.16	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6eac0a50>	COc1cccc(-c2cn(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F	
9.73	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8db760>	CC(C)(C)NCC(O)COCC1CC1	
4.24	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6df8c430>	CC(C)(C)P(=O)(O)C(C)(C)C	
9.55	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5dcc80>	CC(C)CNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1.Cl	
10.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e89ac00>	COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1	
3.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6f1230>	Oc1onc2c1CNCC2	
1.89	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6df8fd80>	O=S(O)CCc1ccccc1	
5.9	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6da3b8b0>	Cc1cccc(NS(=O)(=O)c2ccc(N)cc2)[n+]1[O-]	
4.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6eac13f0>	COc1ccc(C(C#N)N2CCCC2)cc1O	
7.11	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6eac29d0>	CC1=NN(c2ccc(OCCCO[N+](=O)[O-])cc2)C(=O)C1	
7.54	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e639a10>	Cn1c(/C=N/O)[n+](C)c2ccccc21.[Cl-]	
7.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7db990>	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	
1.67	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e330c80>	NNC(=O)c1cc[nH+]cc1	
9.19	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea7ec70>	CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21	
3.74	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e77f140>	CC(C)CC(CN)c1nnn[nH]1	
7.44	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e666180>	CCOC(=O)c1s/c(=N/c2ccc3oc(=O)ccc3c2)n(CC)c1C	
7.13	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dbe61f0>	NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1	
9.5	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e550c80>	CN(C)CCCNC(=O)c1cc(NC(=O)c2cc(NC(=O)/C=C/C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)c4)n(C)c3)cn2C)cn1C	
3.23	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e836ea0>	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5	
2.9	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8c3060>	COc1ccc(O)c(/C=N/NC(=O)Cc2ccccc2)c1	
9.45	Luan	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea605f0>	CN(C)CCCN1c2ccccc2CCc2ccccc21	
8.18	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e284f20>	NC(Cc1ccccc1)c1nnn[n-]1	
5.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5c7680>	CO[C@H]1CN(c2nc(-c3ncccn3)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl	
7.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e89aab0>	Cc1cc(COc2ccc(C3(N4CCN(C)CC4)C(=O)NC(=O)NC3=O)cc2)c2ccccc2n1	
13.6	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d862810>	CNC(=N)N(C)C	
5.75	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dbe5150>	OCCc1cnc(P(c2[nH]c(CCO)c[nH+]2)c2[nH]c(CCO)c[nH+]2)[nH]1	
5.24	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6de11460>	COc1ccc(N)cc1C[NH3+]	
1.44	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd75230>	CN(C(=O)c1ccccc1)c1ccccn1	
8.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5c5f50>	CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2ccccc2O1	
2.0	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d992ff0>	O=C(O)C#CI	
6.82	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8c2730>	c1cc(C2CCC3(CC2)CCC2(OC3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1	
8.88	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e594120>	CNCCN(C)C(=O)Oc1ccc(OC)cc1.Cl	
4.04	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e70c200>	CCOCCNc1ccccc1	
10.27	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e0f83c0>	Oc1nc([S-])nc2nc[nH]c12	
1.26	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6ddbb4c0>	COc1ccc(-c2cnc(-c3ccc(C)cc3)o2)cc1	
7.34	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e71c0b0>	COc1cc(F)cc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)c1	
3.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6eac0900>	Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C#N)cc2)c1C(=O)N[C@@H](C)C(C)(C)C	
11.34	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6cd380>	CN(C)c1ccc(/C=N/O)cc1	
3.3	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e19d150>	O=C(O)c1csc(Cl)n1	
7.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e64e3b0>	N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCn4ccnc4)cc2-3)cn1	
6.86	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e509540>	Nc1cccc(Cn2c(-c3ccc(Oc4cnccn4)cc3)ccc2-c2ccccc2Cl)n1	
4.72	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e837140>	O=C([O-])CCCO.[Na+]	
4.26	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6de121f0>	CCCCc1ccccc1N	
8.75	Liao	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea62c00>	COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341	
7.0	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd2ac70>	COc1c2ccccc2nc2ccccc12	
7.36	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6cc0b0>	NC(=O)/C=C(\O)c1ccncc1	
7.1	Novartis	<rdkit.Chem.rdchem.Mol object at 0x7efb6eab71b0>	COc1ccc(OC)c(CNc2ccc3nc(N)nc(N)c3c2Cl)c1	6.86
7.7	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e796d50>	CN(C)CCc1nc(-c2cn(C)c3ccccc23)no1	
7.4	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e43b3e0>	Cc1cccc(N)n1	
4.18	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e62a0a0>	CCOc1ccccc1C(=O)O	
6.24	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dbe7450>	CCCCOc1ccc(OCCCN2CCOCC2)cc1	
10.7	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e1e1230>	CCN(CC)CC(=N\O)/C(C)=N/O	
3.52	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5805f0>	COc1ccnc(C[S+]([O-])c2nc3cscc3[nH]2)c1Br	
6.95	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e1e10e0>	COC(=O)C(N)CCONC(N)=O	
4.52	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd74270>	O=C(O)c1ccc(Oc2ccccc2)cc1	
10.25	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea81b60>	NCCCC[C@H](N)C(=O)O	
4.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e667060>	Cc1cccc(Nc2ccccc2C(=O)O)c1C	
10.95	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dc8eb90>	COc1ccc(C(=S)Nc2ccc(Br)cc2)cc1	
4.62	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e3fa6c0>	[NH3+]CCCCCCCCCCC(=O)O	
10.6	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dc4b760>	CCCCCCCCCCCCNCCC(=O)[O-]	
3.96	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6da3b060>	Cn1ncc2c(NC(C)(C)CC(C)(C)C)ncnc21	
3.9	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea354d0>	NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl	
5.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e425d90>	COc1ccc2ccc(S(=O)(=O)N(C)[C@H]3CCN(Cc4ccc5ncnc(N)c5c4)C3=O)cc2c1	
8.5	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8add90>	Oc1ccccc1Cl	
6.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e71d150>	Cc1ccc(-c2nc3cccc(C(C)C(=O)O)c3o2)cc1	
4.38	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e62a1f0>	COc1cc(C)ccc1C(=O)O	
6.26	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd2bf40>	CC1=CC(=C2C=CC=CC=C2)C=C(C)C1=O	
1.8	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e53c580>	COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl	
7.05	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d9dd770>	C#CCN(C)C	
9.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e67c2e0>	CNC(=N)N(C)CCNc1c2ccccc2nc2ccccc12.Cl.Cl	
9.1	Morgenthaler	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea03990>	CCOC(=O)CCN	
3.7	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4e59a0>	[NH3+][C@H]1CCC[C@@H](C(=O)O)C1	
9.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e550ba0>	Cc1cc(COc2ccc(C(=O)NC3(CC(=O)NO)CCN(C(C)(C)C)CC3)cc2)c2ccccc2n1	
8.61	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6dc900>	COc1cnc(C[S+]([O-])c2nc3cc(OCC(F)(F)F)ccc3[nH]2)c(C)c1OC	
9.43	Novartis	<rdkit.Chem.rdchem.Mol object at 0x7efb6e525070>	Cc1cc(N2CCCC2)cc(/C=C/c2cccc(C(F)(F)F)c2)[nH+]1	8.86
5.55	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6f0040>	COc1ccc(CCNCC(O)COc2ccc(-c3nc(CO)c[nH]3)cc2)cc1OC	
7.24	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e3782e0>	O=C1Cc2cc(O)ccc21	
8.5	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e9fc200>	COc1ccc(CN(CC(=O)NC(C)C)C(=O)CCCCC[n+]2ccc(/C=N/O)cc2)cc1.[Br-]	
9.13	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6da7c3c0>	C[C@H]1C[C@@]23[C@@H]4CCCN2CCC[C@H]3[C@@H](O)C[C@H]4C1=O	
4.4	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dbe67a0>	CN(C)c1cccc2c(S(=O)(=O)NCC(=O)O)cccc12	
8.9	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e06cc10>	Cc1ccc(C(=O)C[S+](C)C)cc1	
2.8	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e708f90>	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O	
9.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6eac0580>	CCC(CC)Nc1cc(C)nc(Nc2c(C)cc(C)cc2C)c1C	
9.11	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6de5a730>	NC(Cc1cnc[nH]1)C(=O)[O-]	
3.34	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e84e7a0>	CN(C)CCCN(C)Cc1no[n+]([O-])c1C#N.O=C(O)C(F)(F)F	
6.86	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e508eb0>	CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1	
5.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e84c120>	N#Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1Cl	
9.52	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e1e3ca0>	[O-][n+]1ccc(NO)c2ccccc21	
2.7	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dabfd80>	CC[C@]12CCC[NH+]3CC[C@@]4(c5cccc(OC)c5N[C@H]4CC1)[C@@H]32	
5.04	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6df42ea0>	Nc1ccc2nnccc2c1	
6.7	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8c1e00>	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	
4.28	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e024d60>	Nc1cccc(-c2ccccc2)c1	
4.08	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e9fcac0>	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	
8.31	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e332dc0>	CC(=O)OC(C)CN(C)C	
2.27	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6eaa7530>	C[n+]1cccc(S)c1	
6.12	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dafe2d0>	CCCc1nc2cc(OCC)ccc2[nH]1	
9.42	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7c3b50>	C=CCn1cc(/C=N\O)[n+](C)c1SC.[I-]	
13.5	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e84fc30>	Cc1cc[n+](CCCCCCCCCCCC[n+]2ccc(C)cc2N)c(N)c1.[Br-].[Br-]	
2.57	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e19ceb0>	CO[n+]1ccc(O)cc1	
4.8	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e1e30d0>	COc1ccccc1-c1nnn[nH]1	
3.39	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e864820>	c1cnc2ncccc2c1	
9.47	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e878740>	COc1ccc(F)cc1CNCCCNc1ccnc2cc(C3CCCCC3)ccc12	
2.5	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e70e7a0>	c1ccc2c(c1)N1CC[NH+]2CC1	
6.79	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e3797e0>	C1CCN2CCCCN2C1	
